id,isDefault,probability_score
1031833,0,0.006399212652371303
1002413,1,0.6154998486943425
1015116,0,8.801512049597027e-05
1011414,0,0.01738086681232941
1032688,0,0.025184201601127425
1011934,0,0.46623967973232877
1024629,0,0.007087233044271792
1033891,0,0.0037387209850603415
1024842,0,0.002963421226600014
1027018,0,0.008209974976137522
1004702,0,0.014876739737324254
1009408,0,0.040297049362586185
1026577,0,0.018758238114141925
1039347,0,0.018376704662812816
1027392,0,0.015734920273070496
1033583,0,0.3746409096103239
1030357,1,0.6440433532724709
1036590,0,0.0014801525131716558
1019761,0,0.0026843457347852082
1011949,0,0.013155863892697633
1035693,0,0.03098126995677031
1021378,0,0.004207736947938486
1031346,0,0.00684609494061798
1017477,0,0.012840387677467856
1048032,0,0.022843342782406448
1038679,0,0.012665369871719255
1007051,0,0.030077661384223072
1000452,0,0.0108521545275408
1013922,0,0.00918219963181419
1046564,0,0.004970899744930052
1017521,0,0.0017584236417886989
1009082,0,0.009540042027648566
1015316,0,0.018527598989219986
1017718,0,0.004476223026694861
1021027,0,0.011401315294393305
1028958,0,0.14825722035934827
1035453,0,0.0058569759476452
1024280,0,0.011591844531389839
1018505,1,0.8175003736707529
1010128,0,0.17263726251133518
1007386,0,4.757517462185613e-05
1009167,0,0.024330405223689643
1037585,0,0.00593993774802027
1026043,0,0.27763263971062324
1024570,0,0.1736501239853003
1038043,0,0.08840278062539286
1037576,0,0.019212665737421437
1039779,0,0.005822182578573639
1004522,0,0.01202910548266481
1007364,0,0.008016836141772546
1008846,0,0.005946667731868593
1000603,0,0.004004725262654628
1021829,0,0.004342081744710481
1044059,0,0.0001086122381567245
1044404,1,0.5482857697644254
1012497,0,0.09011926078435123
1013466,0,0.008755329839655471
1038891,0,0.01110365529600398
1010547,0,0.023300508757451415
1023850,1,0.5666239620804814
1018544,0,0.027441745309102063
1018208,0,0.010054028620550902
1026767,0,0.24469683912960816
1034103,0,0.01590855597623078
1026183,0,0.2671751541317171
1006844,0,0.0020209614441695045
1035884,0,0.25162280837694484
1008717,0,0.007734775868556254
1023969,0,0.010179032727684176
1046972,0,0.0062294255980347955
1039065,0,0.003465457574942395
1007767,0,0.006636582435236581
1033865,0,0.09066914814820815
1040701,0,0.3710973143543879
1011770,0,0.16190469610192307
1048315,0,0.3625677771523903
1030629,0,0.31675178945665916
1002486,0,0.18557060391132582
1035595,0,0.43656059208815134
1000629,1,0.6367161600669844
1022972,1,0.540906940439243
1034681,0,0.0032660102945757325
1022023,0,0.4703543602667084
1009765,0,0.017415316921985717
1044865,0,0.01021437065714349
1037277,1,0.7534476792287982
1012272,0,0.006375675135289764
1040995,0,0.0162218605765144
1047338,0,0.14881275486755316
1045052,0,0.0008597518004155774
1029847,0,3.416586157718136e-05
1018987,0,0.03041784374361215
1040155,0,0.018238183993534274
1001734,0,0.4728927064850228
1008795,0,0.04901471865208292
1032664,0,0.006327443459333699
1034740,0,0.231370844745318
1017204,0,0.02039497619002214
1010766,0,0.13747987078067336
1031660,0,0.19503490875240728
1007238,0,0.35122129820026504
1020555,0,0.1240940827364637
1046278,0,0.00742634441053063
1010915,0,0.014896909374879719
1046598,0,0.03773129482830302
1037912,0,0.16585251746205087
1042520,0,0.10817916594667272
1043332,1,0.7027069712923342
1040643,0,0.14043975733790756
1025913,0,0.1533287432735045
1031268,0,0.07402022604711885
1046418,0,0.4432102682744267
1026392,0,0.06859656855229453
1049286,0,0.4595155145728504
1034359,0,0.018890722490292673
1014506,0,0.09586290444094303
1031580,0,0.024683389290155115
1038801,0,0.2169423755108089
1041903,0,0.44478295066590784
1010056,0,0.08203147307997283
1013643,1,0.5331963955234866
1046980,0,0.07912430432580506
1012709,0,0.43199673417530116
1018512,0,0.17905085975024973
1014724,0,0.006042505365299592
1030802,0,0.009390344626269238
1014306,0,0.30096364699618217
1049297,0,0.15389204591331568
1036358,0,0.04720305885317473
1040977,0,0.33107613975028566
1035734,0,0.3931488725455347
1019782,0,0.30317020899801045
1039519,0,0.10010877156161406
1005038,0,0.43507573703807956
1040728,0,0.24240920706786906
1008449,0,0.019321661595419596
1019069,1,0.723026390615235
1023717,0,0.0030380880608435385
1046007,0,0.04435144538140087
1009223,0,0.01383892325268162
1040241,0,0.00447959012765284
1046923,0,0.009096856369155215
1041166,0,0.36058290629226875
1042733,0,0.014064752559024197
1008065,0,0.009745603108927022
1008164,0,0.40907989311815995
1032019,0,0.11126414536874059
1037629,0,0.2005551324736311
1043927,0,0.1569823696949681
1027670,0,0.09629810732486625
1017353,0,0.08866972334983057
1024141,0,0.0627805282785363
1042069,0,0.3145529358633763
1024398,0,0.15978827146721875
1045922,1,0.57667432120779
1020400,0,0.01252448602099428
1011500,0,0.0053617133192722525
1038606,0,0.05003666835267916
1025972,0,0.024909326408285404
1002263,1,0.5617220790329194
1025557,0,0.005781716910816531
1031479,0,0.02018749053741804
1025480,0,0.3581439872773596
1009819,0,0.11170748584425697
1007123,0,0.006873640678076259
1024198,0,0.03875548971471762
1025725,0,0.46770897391630106
1012988,0,0.008143793285188841
1009487,0,0.0037536970716736855
1039865,0,0.02199932621641498
1018599,0,0.00853637622266179
1009489,0,0.27415414362167495
1041868,0,0.1538289758611967
1047948,0,0.40217528573792577
1046133,0,0.21142585891671398
1026260,0,0.29534229960450487
1031970,0,0.17275726003125885
1032976,0,0.14424648476891128
1035576,0,0.22109381265731648
1029414,0,0.04091706636101883
1020223,0,0.013198624911812172
1011891,0,0.0032906230562292503
1039155,0,0.4929874202018377
1049708,0,0.022290879679652553
1011497,1,0.5358385723524666
1003658,0,0.007406247005903438
1048635,0,0.003135015273856784
1019684,0,0.05627630928724418
1017666,0,0.009179517841661319
1010777,1,0.5756986222673904
1032325,0,0.3208994694591191
1009834,0,0.3526560831370944
1028976,0,0.1444459055570163
1000023,1,0.5500071966010958
1038750,0,0.22562398509752032
1039210,0,0.05473518916723604
1021115,0,0.33345344362879387
1008255,0,0.05469165642947811
1043035,0,0.016357745283834012
1017174,0,0.45930903820997715
1047924,0,0.27890646064206254
1038586,0,4.0164525326907616e-05
1011805,0,0.004042043628689124
1048311,0,0.011038929000414345
1044609,0,0.003913294420477651
1001320,0,0.006750983107193473
1044992,0,0.3210391351251852
1027123,0,0.008792567556306323
1002344,0,0.032659859474353244
1023161,0,0.00652106865470681
1017527,0,0.008294948311911032
1025805,0,0.012328760090698786
1001488,0,0.31573707784845373
1043664,0,0.008507989544368086
1002051,0,0.015568493977908254
1044756,0,0.008230580341312034
1046992,0,0.004613969520464413
1029657,0,0.18677927813776793
1021900,1,0.6526973262434229
1037278,0,0.10157870603484466
1025134,0,0.3837263692409181
1045543,0,0.4048686620798582
1002896,0,0.006903008435724985
1010600,0,0.43704546397693034
1014618,0,0.46335076258117197
1003535,0,0.39637029330449736
1046540,0,0.006048707857632344
1024939,0,0.03343046445428096
1039793,0,0.02876184229787421
1034152,1,0.606676207490482
1045428,0,0.03001821581911666
1042718,1,0.5443617668269819
1010816,0,0.005128952395576164
1000763,0,0.005803951264284493
1019619,0,0.010161133418038775
1028129,0,0.006382576485239546
1025519,0,0.011935265302086741
1024757,0,0.1145437844701331
1002790,0,0.013739017356001654
1036698,0,0.003996944848472239
1008144,0,0.018279599226513968
1008085,0,0.3310029478299865
1001394,0,0.06242506254919978
1020391,0,0.005295944859077426
1029372,0,0.0841235555157263
1006486,0,0.30238177880124073
1007830,1,0.5397966105441234
1032904,1,0.5100596862580851
1024111,0,0.41918047734702313
1048195,0,0.13121979744059276
1003144,1,0.542350894920741
1023438,0,0.03650658462387478
1004329,0,0.1254810905644309
1024473,0,0.3225367769296907
1024970,0,0.007922260750430657
1020904,0,0.010150213137651942
1041784,0,0.006228273457598737
1010047,0,0.011751166483950129
1035244,0,0.01608254131525328
1023875,0,0.004842588630515812
1003764,0,0.012334061941433671
1029025,0,0.014366012415708193
1033300,0,0.01306050501754301
1009135,0,0.06720833957860539
1044352,0,0.3543798848741783
1021747,0,0.008455191227014207
1041665,0,0.011467695263423897
1000368,0,0.01419259593264904
1016906,0,0.004681540355164794
1016805,0,0.013694872783107204
1028933,0,0.0049579580398180275
1001776,0,0.0068141647086348575
1049973,0,7.154544378592699e-05
1020329,1,0.5482576188102507
1026702,0,0.10861581348345711
1029160,0,0.228655337734488
1039908,0,0.2971245958962102
1003632,0,0.30878799354236813
1013239,0,0.2670964469377889
1014009,0,0.375251529434074
1008187,0,0.28204194696761997
1000645,0,0.10450495260792844
1037395,0,0.194812318642129
1007003,0,0.0027875412106175717
1037190,0,0.0002864474643627509
1004658,0,0.005650040895249872
1031972,0,0.01983035633629624
1046675,0,0.0019216514001852622
1031897,0,0.00682841549752727
1014909,0,0.022908544389889453
1048261,1,0.6316506753243296
1019310,0,0.03322838949389803
1027904,0,0.43764367576462593
1038726,0,0.26689556269051057
1002951,0,0.006664450788586705
1024828,0,0.0032754611541360853
1023482,0,4.976748915133427e-05
1037593,0,0.4377586746455044
1017584,0,0.3920684824734404
1030733,0,0.2642057534167253
1039785,0,0.059518276511392326
1012324,0,0.40275645757241096
1022787,0,0.10664445997563157
1003462,0,0.4126368232440246
1030142,0,0.17453363979745465
1041632,0,0.1577695823027546
1023457,0,0.0035249991201180366
1011260,0,0.06089214997588913
1046672,0,0.003539928035218271
1036347,0,0.11048888743736547
1001120,0,0.018511168806437824
1038629,0,0.009219766257731028
1019702,0,0.06138676681010238
1006084,0,0.008873886713543616
1031837,0,0.006925376997415894
1027440,0,0.007677766668767104
1002291,0,0.02235306666273968
1019211,0,0.009618578383788472
1024802,0,0.2844128648347603
1040466,1,0.5718037915268598
1002567,0,0.09052835581641998
1023822,0,0.20144326835678428
1039090,0,0.41941463449327887
1000687,0,0.09130003319788765
1046046,0,0.0833642067711961
1026806,0,0.45891190518440184
1035794,0,0.33911338402213015
1049758,0,0.23076603079586183
1015405,0,0.046797522098226116
1006713,0,0.026304248010100832
1048134,0,0.005379426149345894
1022539,0,0.010616148993951708
1038388,0,0.007124977756409166
1000241,0,0.4143949515967834
1021910,1,0.6458607603920727
1037581,0,0.012431421375661703
1015492,0,0.049539399239156394
1038485,0,0.483857133278869
1036104,0,0.23541020193679377
1002815,0,0.4027698694591114
1028367,0,0.05429542827708149
1013467,0,0.05746705875063508
1039922,1,0.5424082746008223
1009987,0,0.1193580083960831
1014226,0,0.1553352614519863
1003710,0,0.028241772957823392
1036372,0,0.0062857919849902966
1012012,0,0.015910676523523834
1022842,0,0.08361604939140518
1047163,0,4.2637490286848926e-05
1008640,0,0.010955883687881075
1009835,0,0.23452087086975798
1012571,1,0.5801335251611981
1028889,0,0.17980687364991552
1045707,0,0.05758956305038335
1035386,0,0.3161761151613543
1014936,1,0.5527193997924822
1045463,0,0.13303647729063717
1016814,0,0.18641203744874396
1035379,0,0.13063860675399883
1004310,0,0.37279749116460786
1027213,1,0.5975329778409809
1006288,0,0.02266506583817809
1001075,0,0.004033679948626628
1037535,0,0.009023173480765125
1039778,0,0.006434368711753287
1035776,0,0.005814177210853683
1027737,0,0.4258898497581019
1006349,0,0.12521606553713913
1004994,0,0.20551184763962752
1015493,0,0.21393385769922826
1023217,0,0.4422942180696093
1011970,0,0.33237877439682906
1041387,1,0.5531466828566274
1003307,0,0.40776224560883545
1020497,1,0.5996504293953835
1020418,0,0.0048978082070026425
1035816,0,0.11510508705208444
1002908,1,0.5154917485055451
1049271,0,0.4990474193289231
1000235,0,0.015979930545710102
1027315,0,0.05279012602297638
1002958,0,0.03583701637428754
1034549,1,0.6412760745517607
1042173,0,0.010086734430634696
1001367,0,0.006069981990161086
1048838,0,0.0070693693932890045
1035740,0,0.007996136780539932
1013044,0,0.026600600303683285
1023046,0,0.012278809030830215
1012481,0,0.009233835534680065
1015150,0,0.3705425615335726
1011069,0,0.06534296848718603
1028495,0,0.08342600221198414
1007025,1,0.575973761656281
1002942,0,0.16968519429997386
1002551,0,0.3822385860387413
1015879,0,0.034404840636119115
1045099,0,0.11331173155268538
1017965,1,0.7248978280463255
1031750,0,0.03893915667439613
1029705,0,0.4283568737619893
1026938,0,0.01927507935407083
1048185,0,0.007959508550451994
1040230,0,0.007148451913416263
1039826,1,0.5910012179427158
1009192,0,0.0073080239358086305
1031387,0,3.062219545186872e-05
1044820,0,0.026900324245451183
1048284,0,0.4133202913578107
1043644,0,0.1160712412026547
1006020,1,0.5431768315240921
1014626,1,0.7028665962848004
1002667,0,0.10622430245428409
1020510,0,0.27559482823779374
1001241,1,0.7721402161622124
1019105,0,0.49273731458874476
1000682,0,0.30771783056294744
1035786,0,0.008381454770714768
1029873,1,0.6386912301040544
1009162,0,0.19996466287162024
1046463,0,0.4941660017750383
1020249,0,0.09792914134316785
1026875,0,0.07463339874822005
1048935,0,0.1721494207794692
1021439,0,0.11714326104450838
1000744,0,0.0440852680544106
1018249,0,0.1904171489562323
1015635,1,0.6320891671534395
1025003,1,0.5847249750157896
1047194,0,0.01191152843738456
1037722,0,0.4972463036307217
1001623,0,0.027889946732333346
1019298,0,0.02048409334803674
1004404,0,0.006823245740041147
1005109,0,0.011491706353238417
1019077,0,0.1029164361456348
1010191,0,0.0007566806576030369
1011766,0,0.23350610850158335
1047521,0,0.12427723844809067
1043876,0,0.1010188195061571
1018965,0,0.13938285009934082
1029881,0,0.061408726956949794
1024650,0,0.10219964887294437
1042522,0,0.22562083232558486
1030513,0,0.02015169677192387
1049815,0,0.01428644742030561
1032611,0,0.004296634022830969
1049575,0,0.21638134691926675
1005571,0,0.3510994023102409
1049839,0,0.1820745588508812
1030348,0,0.007611263993402994
1021548,0,0.010971026806917946
1022606,0,0.2650059945822069
1010809,0,0.28709459464517323
1012461,0,0.22993377600122616
1022747,1,0.5308984587659455
1005520,0,0.008279473778814113
1025618,1,0.6503516417640296
1032046,0,0.030696946568798556
1039850,0,0.21987540375087666
1000160,0,0.46059174117562784
1026468,0,0.1581203007200112
1020420,0,0.17918231791437608
1023405,0,0.1377276399864754
1019740,0,0.13574011802623148
1040117,0,0.18338694411041956
1030062,0,0.0655784694268272
1007306,1,0.5399382834620411
1031024,0,0.010684148846903413
1008518,0,0.009096291705763735
1013733,0,2.938884308729056e-05
1021983,1,0.6600555922061191
1031711,0,0.40888337829816995
1041602,0,0.14453727967915964
1047490,0,0.39768938883787036
1030439,0,0.21823576711830045
1001346,1,0.7009110884932293
1044410,1,0.7404316425973085
1023428,0,0.279332030039981
1049246,0,0.05902390453673867
1017690,0,0.004626251474385363
1040764,0,0.011281942550109695
1037250,0,0.005170986576198148
1049711,0,0.09273918277775703
1031392,0,0.25347431489146177
1002403,0,0.1822860305460781
1021322,0,0.2440696815935513
1014596,0,0.11419151160926998
1009469,0,0.22962420372570866
1034036,0,0.0017089131073380044
1005984,0,0.4664896759914792
1044720,0,0.34740722225310117
1020565,1,0.6866502906129692
1048177,0,0.007057652871214124
1026972,0,0.027627610282984816
1010632,1,0.7142256982845626
1004650,0,0.39478563832970603
1036738,0,0.4260491876998781
1015213,0,0.4611963073209126
1038459,0,0.22453852170512206
1010073,1,0.7472271584285958
1015508,0,0.10453348202635815
1013480,0,0.019759811881865503
1013193,1,0.5676184453725328
1019598,0,0.006866543305598056
1032470,0,0.006304737842672461
1000355,0,0.01180354478154473
1017879,0,0.005732747929558733
1023925,1,0.5978097206076464
1042655,0,0.004932846813430252
1023181,0,0.008456813330875439
1011529,0,0.0064556746053590275
1003358,0,0.014273370283537758
1028136,0,0.015162651606084392
1020534,0,0.018417020440053694
1037647,0,0.0046239040384440985
1020809,0,0.009558328470342173
1046592,0,0.022364996409227695
1048476,0,0.0007029449442811437
1047773,0,0.02695390359059227
1026119,0,0.007067695714976693
1032850,0,8.74169427596694e-05
1024751,0,0.022024912561722905
1046934,1,0.6572076198205987
1029190,0,0.002541321626096924
1041125,0,0.005561172103760512
1036822,0,0.0032968378802404876
1044451,0,0.00790974036937099
1038756,0,0.004798218411487174
1018751,0,0.028894834420915616
1027136,0,0.0009219945301904921
1045625,1,0.5792662483487795
1015768,0,0.4376523550969859
1034633,0,0.4303422496373662
1017595,0,0.0065180399824514065
1027334,0,0.008738011011798193
1003630,0,0.042771724727021655
1007073,1,0.5954206325439593
1016183,0,0.002413108854037025
1013179,0,0.010024763974694267
1009435,0,0.012055399590610935
1041970,0,0.011652240507059763
1004317,0,0.0059669369680090106
1012281,0,0.005728310609861757
1046872,0,0.011120920340397486
1013312,0,0.010359138026660303
1003855,0,0.017203311931314583
1029444,0,0.00792028069182172
1030607,0,0.023036106360243752
1003943,0,0.007411191610347269
1025172,0,0.006889585648766481
1047691,0,0.004902559652417077
1038275,0,0.4989113704888624
1000692,0,0.007793512307148115
1008348,0,0.007388456608096047
1024959,0,0.011760902784206375
1020043,0,0.01192950186931706
1038627,0,0.015044511639488225
1015399,1,0.5255604242749867
1009954,0,0.023701840799541775
1016547,0,0.011582101388831268
1010059,0,0.009144828054666694
1005266,0,0.013667819637850841
1024996,0,0.007339321251313227
1020830,0,0.008752525464008568
1031284,0,0.07539059562903053
1025877,0,0.3803527679020857
1016830,1,0.5752672098564214
1020436,1,0.5309416236177803
1017380,0,0.3161285843519689
1009815,0,0.15096221195335668
1049981,0,0.29493191269230074
1021723,0,0.0513141843068165
1038219,0,0.3125563509854021
1022696,0,0.18796818552383968
1029800,0,0.07724615905124846
1019810,0,0.32441060555400075
1015131,0,6.272181203590545e-05
1029953,0,0.012603563783665471
1037295,0,0.1802112115054793
1023288,0,0.010806157226417491
1014450,0,0.007799683061930953
1030169,0,0.01311497100675773
1028921,0,0.011039565818929096
1002906,0,0.2417643268021594
1004464,0,0.009879181217233414
1006851,0,0.26020723059233236
1038341,0,0.47874044780629615
1020366,0,0.2708379800509871
1041892,0,0.4013600926211156
1027934,0,0.17799125496818513
1035935,0,0.25407463300290134
1040864,1,0.6062521054025466
1034258,0,0.09538406523570359
1020747,0,0.009183328823670666
1009251,0,4.26088061895111e-05
1023974,0,0.028705318188867075
1002628,0,0.010133909224952881
1005158,0,0.004455433866957631
1020412,0,0.010717548847641428
1003013,0,0.029260460030072735
1015004,0,0.0919680037268534
1030360,0,0.40749282585072194
1027061,0,0.061871338589519244
1006441,0,0.08652382359080849
1020239,0,0.06488671222704213
1027923,0,0.40501846068839503
1026685,0,0.14551313594333037
1039194,0,0.0339442468676456
1011539,1,0.5371925576114489
1002092,0,0.003648066545970942
1028541,0,0.011033089855328195
1042437,0,0.00994203753189434
1044538,0,0.005308489662582262
1040351,0,0.011467999994813845
1014358,0,0.014633726166139133
1027505,0,0.003789464051282846
1034392,0,0.00228178373108027
1001382,0,0.007451704079564386
1032362,0,0.004916267944521629
1001039,1,0.7813477370593049
1005346,1,0.6603653479622964
1022345,0,0.00826284615043958
1019476,0,0.009160726247176605
1034355,0,0.0029414260921870198
1025170,0,0.3283163833856791
1039683,0,0.036117820249249886
1009460,0,0.006432664935968716
1014079,0,0.0001221549684097191
1012956,0,0.0076310401892053644
1017071,0,0.007584684416806056
1016491,0,0.05803713784132173
1008866,0,0.027034132543054788
1014903,0,0.1819309185772704
1035867,0,0.4694645470529275
1023329,0,0.012510983100601997
1034296,0,3.4928244830807004e-16
1018939,0,0.014664883579951889
1019233,0,0.005387089840073361
1016434,0,0.0008192618687478208
1030053,0,0.009632930847835397
1026263,0,0.03243892437803798
1003668,0,0.38851907045190165
1014770,0,0.004414573153979309
1011532,0,0.030104083541512696
1039434,0,0.16961836603633632
1015969,0,0.0052122413921112274
1020509,0,0.15554428686037378
1045842,0,0.4743439719869654
1014217,1,0.5011214854885874
1044523,0,4.063431988916724e-05
1007891,0,0.25724361511475746
1029319,0,0.01574377523278938
1019454,0,0.003155561038086638
1012869,0,0.00012037033277670547
1019664,0,0.006116812181483258
1017296,0,0.011272923836345476
1024654,0,0.05208686258026956
1049404,0,0.3188185117082722
1036821,0,0.008734219716994725
1017426,0,0.025915104214618435
1003038,0,0.003913089877626609
1007250,0,0.00833165886206945
1034513,0,0.009204199906669245
1022656,0,0.004780800708263337
1030201,1,0.5363412494792893
1017321,0,6.75533600301733e-05
1019574,0,0.04844773597132221
1046655,0,0.004912824211890132
1038701,0,0.006444308160164713
1010798,0,0.2611573071071044
1008201,0,0.022370896134685295
1031909,0,0.009373085956376967
1032039,0,0.00625093413542532
1046386,0,0.011784484341710009
1009399,0,0.014907888410795931
1026804,0,0.011343955919780229
1008052,0,0.00607157917620155
1008319,0,0.25446160759329295
1005956,0,0.004396340765307678
1041468,0,0.017280994332014223
1005015,0,0.014194996857271595
1023465,1,0.6315247620371448
1003252,0,0.006971576546363294
1002437,1,0.7317098349723716
1001243,0,0.1656025002818358
1036329,1,0.6663872376484694
1019969,0,0.06445167066108613
1014885,0,0.015221662825976767
1002454,0,0.026276665153776118
1020898,0,0.03626276008604023
1004302,0,0.011092443203710911
1035490,0,0.01202395788460949
1015885,0,0.008492480796244175
1005138,0,0.006373387231633765
1041301,0,0.03484642427981769
1037468,0,0.03321333986106956
1001278,0,0.011682911474176917
1005761,0,0.02494567225275253
1002485,0,0.017821856876537326
1008339,0,0.006101045793539955
1018826,0,0.4640644242957691
1040868,0,0.005008440554485851
1036500,0,0.00726138581418442
1007674,0,0.00881983074795056
1047204,0,0.026840834164055662
1003674,0,0.010872099802837296
1043075,1,0.7427016553992688
1043608,0,0.39953573924918767
1001739,0,0.008824152065024665
1005757,0,0.002460033598139737
1041326,0,0.00813077733479966
1021168,0,0.005418771019107338
1009494,0,0.010932785267914549
1032337,0,0.011284056686622785
1000558,0,0.3932434328459869
1046865,0,0.0008771068527392232
1013781,0,0.0032115148127157935
1012624,0,0.25336905373204943
1032001,0,0.08202496187768432
1009631,0,0.014983869758242344
1024104,1,0.5869864865228094
1035496,0,0.004014021354292936
1006862,0,0.015620644083391722
1003364,0,0.005298267530713406
1039020,0,0.005638325013812208
1011256,1,0.5840204361977108
1021056,1,0.6174565085295646
1019487,0,0.011000077227007953
1016996,0,0.008668107424638203
1030549,0,0.006455114465518038
1001487,0,0.00399691449300556
1042063,0,0.014578570443321235
1031579,0,0.0107853588419973
1033816,0,0.0240608269274887
1028500,0,0.005564102992706267
1016201,0,0.022277748611404635
1012343,0,0.015082980868892617
1043269,0,0.06458263437726212
1025509,0,0.015148047805213274
1019678,0,0.023087291636371923
1032981,1,0.7985472784558789
1039193,0,0.007624520199373757
1017886,0,0.008479586276236416
1025607,0,0.024949489034397695
1003194,1,0.604796779687304
1028273,0,0.012732137096324378
1011378,0,0.007522500624133503
1022690,0,0.009720299938916209
1025042,0,0.0059806873552034
1046909,0,0.007998949782566843
1022968,0,0.0077215960648106645
1009824,0,0.005689339959823285
1022206,0,0.023038206834292512
1022382,0,0.006778433677515071
1006024,0,0.004467609192467462
1002046,0,0.00517407340016312
1042194,0,0.007404535383679594
1005289,1,0.7556465799847913
1038697,0,0.008550680805144284
1030553,0,0.012052086809014295
1036069,0,3.092703790037723e-05
1018824,0,0.00012342902142360886
1005084,0,0.004537828210042226
1041241,0,0.006748361023195789
1009028,0,0.03927505671201928
1032677,0,0.10099991879172854
1030574,0,0.011354546718541237
1018060,0,0.009285040718907966
1044047,1,0.5703555540696241
1023163,0,0.02979265752418583
1035620,0,0.14063061378562994
1023168,1,0.6171320444348354
1041730,0,0.005921884259130029
1004556,0,0.02454324198043392
1048817,0,0.013394361355865334
1002011,0,0.4130316837282884
1018721,0,0.005534511479383245
1021627,0,0.3034075809940628
1036185,0,0.020848658694956133
1047136,0,0.004993445204782883
1036032,0,0.009621001592812099
1049878,0,0.0036860034717567216
1037150,0,0.006316093472869533
1003433,0,0.014799262488650659
1008273,0,6.591229960290007e-05
1027347,0,0.016219226603536363
1047246,0,0.010898260703126834
1036647,0,0.0058285212493571666
1035598,0,0.012652687907168534
1034510,0,0.004783974590959525
1038004,0,0.44075591385414636
1004664,0,0.012391253325005007
1042180,0,0.010968595465514366
1041865,0,0.019311619360387198
1021504,0,0.0042306569024330425
1048365,0,0.3629712880458096
1032855,1,0.5448158441644789
1046760,0,0.00867498614296686
1024327,0,0.058576314842062875
1016843,0,0.007597534722064432
1024219,0,0.016026482595822476
1003834,0,0.002555018256720439
1030174,1,0.6681449109318319
1045001,0,0.014084317710864493
1021435,0,0.010791102819070728
1018227,0,0.006518842164520033
1036563,0,2.654399342429756e-05
1002831,0,0.02372866588491848
1031981,0,0.0009134944824050125
1039811,0,0.01451347943564405
1031460,0,0.029193285742212596
1023762,0,0.013705010885472244
1030209,0,0.00578961260917413
1022591,0,0.004328315726159355
1000971,1,0.5330319927755658
1032219,0,0.004271792649712997
1009997,0,0.012855797049991754
1049227,0,0.004502471671598684
1016107,0,0.016824164755239956
1036216,0,0.012872773837541132
1049605,0,0.009843170381224762
1008316,0,0.012302592965884571
1015903,0,0.0273110026018282
1043337,0,0.025807596043000598
1036866,0,0.015358916252503105
1039695,0,0.011560608652537482
1003821,0,0.012970653057693095
1048787,0,0.00656202735643047
1002008,0,0.014910259832532063
1006539,0,0.373539693978455
1016911,0,0.02906979851207103
1036406,1,0.5974902506995152
1045253,0,0.006215891591851137
1011218,0,0.007594093028488117
1041680,0,0.00368585682306898
1047538,0,0.004536478669856755
1006593,0,0.0014469988709580662
1007348,1,0.5959456080675088
1019501,0,0.026335845853163575
1012549,0,0.026119003437307737
1001893,0,0.3328255569207835
1036148,0,0.017190393037647852
